id,speaker,role,N_clean,S_clean,D_clean,I_clean,wer_clean,speaker_sex,speaker_age,age_cohort,province,enclave,ccaa_normalized,year,full_date,snr_db,utmos,nisqa_mos,nisqa_noi,nisqa_col,nisqa_dis,nisqa_loud,dialect_alvar,dialect_mouton,dialect_fernandez,speaker_num
COSER-1116-01,I1,Informant,5093,1078,1298,307,0.5268014922442569,Male,83.0,71-85,Cádiz,San José de Malcocinado (Medina-Sidonia) (1116),Andalusia,2012,2012-09-18,0.6961465626955032,1.223933458328247,1.3333176374435425,1.2863435745239258,3.6008894443511963,3.5548884868621826,2.27739691734314,Consecutive,Southern,Southern,1
COSER-1116-01,E4,Interviewer,856,52,101,16,0.197429906542056,,,,Cádiz,San José de Malcocinado (Medina-Sidonia) (1116),Andalusia,2012,2012-09-18,0.6961465626955032,1.223933458328247,1.3333176374435425,1.2863435745239258,3.6008894443511963,3.5548884868621826,2.27739691734314,Consecutive,Southern,Southern,4
COSER-1116-01,I2,Informant,996,119,121,29,0.2700803212851406,Female,55.0,50-70,Cádiz,San José de Malcocinado (Medina-Sidonia) (1116),Andalusia,2012,2012-09-18,0.6961465626955032,1.223933458328247,1.3333176374435425,1.2863435745239258,3.6008894443511963,3.5548884868621826,2.27739691734314,Consecutive,Southern,Southern,2
COSER-1116-01,E1,Interviewer,536,32,61,31,0.2313432835820895,,,,Cádiz,San José de Malcocinado (Medina-Sidonia) (1116),Andalusia,2012,2012-09-18,0.6961465626955032,1.223933458328247,1.3333176374435425,1.2863435745239258,3.6008894443511963,3.5548884868621826,2.27739691734314,Consecutive,Southern,Southern,1
COSER-1116-01,E3,Interviewer,131,4,9,1,0.1068702290076335,,,,Cádiz,San José de Malcocinado (Medina-Sidonia) (1116),Andalusia,2012,2012-09-18,0.6961465626955032,1.223933458328247,1.3333176374435425,1.2863435745239258,3.6008894443511963,3.5548884868621826,2.27739691734314,Consecutive,Southern,Southern,3
COSER-1307-01,E2,Interviewer,85,5,37,9,0.6,,,,Castellón,Jérica (1307),Valencian Community,2013,2013-09-04,0.1110624428838491,1.238459825515747,1.1442508697509766,1.3165786266326904,2.049476146697998,3.0270206928253174,2.2414422035217285,Bilingual Areas,Northern,Eastern,2
COSER-1307-01,E4,Interviewer,11,0,4,0,0.3636363636363636,,,,Castellón,Jérica (1307),Valencian Community,2013,2013-09-04,0.1110624428838491,1.238459825515747,1.1442508697509766,1.3165786266326904,2.049476146697998,3.0270206928253174,2.2414422035217285,Bilingual Areas,Northern,Eastern,4
COSER-1307-01,E3,Interviewer,15,0,11,0,0.7333333333333333,,,,Castellón,Jérica (1307),Valencian Community,2013,2013-09-04,0.1110624428838491,1.238459825515747,1.1442508697509766,1.3165786266326904,2.049476146697998,3.0270206928253174,2.2414422035217285,Bilingual Areas,Northern,Eastern,3
COSER-1307-01,E1,Interviewer,2551,255,609,563,0.5593884751078009,,,,Castellón,Jérica (1307),Valencian Community,2013,2013-09-04,0.1110624428838491,1.238459825515747,1.1442508697509766,1.3165786266326904,2.049476146697998,3.0270206928253174,2.2414422035217285,Bilingual Areas,Northern,Eastern,1
COSER-1603-02,E2,Interviewer,919,89,62,15,0.1806311207834602,,,,Cuenca,Belmonte (1603),Castile-La Mancha,2003,2003-05-11,6.06859564781189,1.259097456932068,1.836780667304993,1.580783128738403,2.4625608921051025,2.5755057334899902,3.4035818576812744,Primigenial,Northern,Southern,2
COSER-1603-02,E1,Interviewer,848,63,79,30,0.2028301886792453,,,,Cuenca,Belmonte (1603),Castile-La Mancha,2003,2003-05-11,6.06859564781189,1.259097456932068,1.836780667304993,1.580783128738403,2.4625608921051025,2.5755057334899902,3.4035818576812744,Primigenial,Northern,Southern,1
COSER-1603-02,I1,Informant,6,1,4,0,0.8333333333333334,Female,74.0,71-85,Cuenca,Belmonte (1603),Castile-La Mancha,2003,2003-05-11,6.06859564781189,1.259097456932068,1.836780667304993,1.580783128738403,2.4625608921051025,2.5755057334899902,3.4035818576812744,Primigenial,Northern,Southern,1
COSER-0533-01,E1,Interviewer,2194,98,354,34,0.2215132178669097,,,,Asturias,Navelgas (Tineo) (0533),Asturias,2013,2013-10-27,-2.7277112007141118,1.2654623985290527,1.7043968439102173,1.7307580709457395,2.21561861038208,2.908196210861206,2.4536750316619877,Constitutive,Northern,Western,1
COSER-0533-01,I1,Informant,138,13,21,4,0.2753623188405797,Male,83.0,71-85,Asturias,Navelgas (Tineo) (0533),Asturias,2013,2013-10-27,-2.7277112007141118,1.2654623985290527,1.7043968439102173,1.7307580709457395,2.21561861038208,2.908196210861206,2.4536750316619877,Constitutive,Northern,Western,1
COSER-2650-01,E2,Interviewer,38,6,5,0,0.2894736842105263,,,,León,Palacios de Sil (2650),Castile and Leon,2004,2004-05-08,26.845245361328125,1.30629563331604,1.9148865938186648,1.33518648147583,3.433593988418579,3.941582679748535,3.3455183506011963,Primigenial,Northern,Western,2
COSER-2650-01,I2,Informant,2844,307,379,86,0.2714486638537271,Female,69.0,50-70,León,Palacios de Sil (2650),Castile and Leon,2004,2004-05-08,26.845245361328125,1.30629563331604,1.9148865938186648,1.33518648147583,3.433593988418579,3.941582679748535,3.3455183506011963,Primigenial,Northern,Western,2
COSER-2650-01,E1,Interviewer,1308,91,305,60,0.3486238532110092,,,,León,Palacios de Sil (2650),Castile and Leon,2004,2004-05-08,26.845245361328125,1.30629563331604,1.9148865938186648,1.33518648147583,3.433593988418579,3.941582679748535,3.3455183506011963,Primigenial,Northern,Western,1
COSER-2650-01,I1,Informant,1274,261,317,63,0.5031397174254317,Female,77.0,71-85,León,Palacios de Sil (2650),Castile and Leon,2004,2004-05-08,26.845245361328125,1.30629563331604,1.9148865938186648,1.33518648147583,3.433593988418579,3.941582679748535,3.3455183506011963,Primigenial,Northern,Western,1
COSER-2408-01,E2,Interviewer,2336,146,489,54,0.2949486301369863,,,,La Coruña,Conxo (Santiago de Compostela) (2408),,2022,2022-10-08,5.457847714424133,1.2275946140289309,1.8155134916305544,1.8821184635162356,3.147939443588257,3.302985668182373,3.354201316833496,Bilingual Areas,,,2
COSER-2408-01,I1,Informant,22616,2431,2227,1108,0.2549522461973824,Female,84.0,71-85,La Coruña,Conxo (Santiago de Compostela) (2408),,2022,2022-10-08,5.457847714424133,1.2275946140289309,1.8155134916305544,1.8821184635162356,3.147939443588257,3.302985668182373,3.354201316833496,Bilingual Areas,,,1
COSER-2408-01,I2,Informant,25,10,2,4,0.64,Male,,,La Coruña,Conxo (Santiago de Compostela) (2408),,2022,2022-10-08,5.457847714424133,1.2275946140289309,1.8155134916305544,1.8821184635162356,3.147939443588257,3.302985668182373,3.354201316833496,Bilingual Areas,,,2
COSER-2408-01,E1,Interviewer,1310,98,221,20,0.2587786259541985,,,,La Coruña,Conxo (Santiago de Compostela) (2408),,2022,2022-10-08,5.457847714424133,1.2275946140289309,1.8155134916305544,1.8821184635162356,3.147939443588257,3.302985668182373,3.354201316833496,Bilingual Areas,,,1
COSER-4317-01,E2,Interviewer,420,36,115,2,0.3642857142857142,,,,Valencia,Mogente/Moixent (4317),Valencian Community,2013,2013-09-08,1.620810329914093,1.2541340589523315,1.2581948041915894,1.5202089548110962,2.046926736831665,3.128619432449341,2.290907144546509,Bilingual Areas,Northern,Eastern,2
COSER-4317-01,E3,Interviewer,2214,246,546,120,0.4119241192411924,,,,Valencia,Mogente/Moixent (4317),Valencian Community,2013,2013-09-08,1.620810329914093,1.2541340589523315,1.2581948041915894,1.5202089548110962,2.046926736831665,3.128619432449341,2.290907144546509,Bilingual Areas,Northern,Eastern,3
COSER-4317-01,E1,Interviewer,578,63,180,49,0.5051903114186851,,,,Valencia,Mogente/Moixent (4317),Valencian Community,2013,2013-09-08,1.620810329914093,1.2541340589523315,1.2581948041915894,1.5202089548110962,2.046926736831665,3.128619432449341,2.290907144546509,Bilingual Areas,Northern,Eastern,1
COSER-4317-01,I1,Informant,12485,997,1013,499,0.2009611533840608,Male,65.0,50-70,Valencia,Mogente/Moixent (4317),Valencian Community,2013,2013-09-08,1.620810329914093,1.2541340589523315,1.2581948041915894,1.5202089548110962,2.046926736831665,3.128619432449341,2.290907144546509,Bilingual Areas,Northern,Eastern,1
COSER-4318-02,E2,Interviewer,618,65,135,14,0.3462783171521035,,,,Valencia,Pedralba (4318),Valencian Community,2013,2013-09-05,-1.149684116244316,1.2262800931930542,1.304269313812256,1.6011548042297363,1.869824767112732,2.3589775562286377,2.0427663326263428,Bilingual Areas,Northern,Eastern,2
COSER-4318-02,E4,Interviewer,124,13,21,2,0.2903225806451613,,,,Valencia,Pedralba (4318),Valencian Community,2013,2013-09-05,-1.149684116244316,1.2262800931930542,1.304269313812256,1.6011548042297363,1.869824767112732,2.3589775562286377,2.0427663326263428,Bilingual Areas,Northern,Eastern,4
COSER-4318-02,I2,Informant,1832,303,377,176,0.4672489082969432,Female,78.0,71-85,Valencia,Pedralba (4318),Valencian Community,2013,2013-09-05,-1.149684116244316,1.2262800931930542,1.304269313812256,1.6011548042297363,1.869824767112732,2.3589775562286377,2.0427663326263428,Bilingual Areas,Northern,Eastern,2
COSER-4318-02,E3,Interviewer,156,22,47,3,0.4615384615384615,,,,Valencia,Pedralba (4318),Valencian Community,2013,2013-09-05,-1.149684116244316,1.2262800931930542,1.304269313812256,1.6011548042297363,1.869824767112732,2.3589775562286377,2.0427663326263428,Bilingual Areas,Northern,Eastern,3
COSER-4318-02,E1,Interviewer,2434,203,369,176,0.3073130649137223,,,,Valencia,Pedralba (4318),Valencian Community,2013,2013-09-05,-1.149684116244316,1.2262800931930542,1.304269313812256,1.6011548042297363,1.869824767112732,2.3589775562286377,2.0427663326263428,Bilingual Areas,Northern,Eastern,1
COSER-4318-02,I1,Informant,12935,1280,1125,1664,0.314572864321608,Female,78.0,71-85,Valencia,Pedralba (4318),Valencian Community,2013,2013-09-05,-1.149684116244316,1.2262800931930542,1.304269313812256,1.6011548042297363,1.869824767112732,2.3589775562286377,2.0427663326263428,Bilingual Areas,Northern,Eastern,1
COSER-1815-01,E2,Interviewer,770,67,164,25,0.3324675324675324,,,,Granada,Fonelas (1815),Andalusia,2013,2013-06-17,-1.5168680250644684,1.2199164628982544,1.4221571683883667,1.7820581197738647,2.2059874534606934,2.1311068534851074,3.1321632862091064,Consecutive,Southern,Southern,2
COSER-1815-01,I1,Informant,19851,2463,2274,399,0.2587275200241801,Female,73.0,71-85,Granada,Fonelas (1815),Andalusia,2013,2013-06-17,-1.5168680250644684,1.2199164628982544,1.4221571683883667,1.7820581197738647,2.2059874534606934,2.1311068534851074,3.1321632862091064,Consecutive,Southern,Southern,1
COSER-1815-01,E4,Interviewer,381,41,73,18,0.3464566929133858,,,,Granada,Fonelas (1815),Andalusia,2013,2013-06-17,-1.5168680250644684,1.2199164628982544,1.4221571683883667,1.7820581197738647,2.2059874534606934,2.1311068534851074,3.1321632862091064,Consecutive,Southern,Southern,4
COSER-1815-01,I3,Informant,128,16,63,1,0.625,,,,Granada,Fonelas (1815),Andalusia,2013,2013-06-17,-1.5168680250644684,1.2199164628982544,1.4221571683883667,1.7820581197738647,2.2059874534606934,2.1311068534851074,3.1321632862091064,Consecutive,Southern,Southern,3
COSER-1815-01,I2,Informant,4825,819,1598,255,0.5537823834196891,Male,78.0,71-85,Granada,Fonelas (1815),Andalusia,2013,2013-06-17,-1.5168680250644684,1.2199164628982544,1.4221571683883667,1.7820581197738647,2.2059874534606934,2.1311068534851074,3.1321632862091064,Consecutive,Southern,Southern,2
COSER-1815-01,E1,Interviewer,4703,308,1055,89,0.308739102700404,,,,Granada,Fonelas (1815),Andalusia,2013,2013-06-17,-1.5168680250644684,1.2199164628982544,1.4221571683883667,1.7820581197738647,2.2059874534606934,2.1311068534851074,3.1321632862091064,Consecutive,Southern,Southern,1
COSER-1815-01,E3,Interviewer,352,28,117,14,0.4517045454545454,,,,Granada,Fonelas (1815),Andalusia,2013,2013-06-17,-1.5168680250644684,1.2199164628982544,1.4221571683883667,1.7820581197738647,2.2059874534606934,2.1311068534851074,3.1321632862091064,Consecutive,Southern,Southern,3
COSER-5605-02,E2,Interviewer,47,0,21,0,0.4468085106382978,,,,Las Palmas,La Asomada (Tías) (5605),Canary Islands,2018,2018-03-05,1.0302913933992386,1.2292691469192505,0.9967307448387146,1.9385993480682373,2.122939348220825,1.975947380065918,2.5062973499298096,Consecutive,Southern,,2
COSER-5605-02,I1,Informant,9042,736,2108,564,0.3769077637690776,Female,81.0,71-85,Las Palmas,La Asomada (Tías) (5605),Canary Islands,2018,2018-03-05,1.0302913933992386,1.2292691469192505,0.9967307448387146,1.9385993480682373,2.122939348220825,1.975947380065918,2.5062973499298096,Consecutive,Southern,,1
COSER-5605-02,I2,Informant,254,1,249,0,0.984251968503937,Male,50.0,50-70,Las Palmas,La Asomada (Tías) (5605),Canary Islands,2018,2018-03-05,1.0302913933992386,1.2292691469192505,0.9967307448387146,1.9385993480682373,2.122939348220825,1.975947380065918,2.5062973499298096,Consecutive,Southern,,2
COSER-5605-02,E3,Interviewer,111,3,48,0,0.4594594594594595,,,,Las Palmas,La Asomada (Tías) (5605),Canary Islands,2018,2018-03-05,1.0302913933992386,1.2292691469192505,0.9967307448387146,1.9385993480682373,2.122939348220825,1.975947380065918,2.5062973499298096,Consecutive,Southern,,3
COSER-5605-02,E1,Interviewer,642,15,414,6,0.677570093457944,,,,Las Palmas,La Asomada (Tías) (5605),Canary Islands,2018,2018-03-05,1.0302913933992386,1.2292691469192505,0.9967307448387146,1.9385993480682373,2.122939348220825,1.975947380065918,2.5062973499298096,Consecutive,Southern,,1
COSER-4508-01,E2,Interviewer,33,6,6,0,0.3636363636363636,,,,Vizcaya,Lekeitio (4508),Basque Country,2000,2000-05-06,24.623656272888184,1.2818965911865234,3.130364179611206,3.2407658100128174,3.475093126296997,4.2393670082092285,3.572248935699463,Bilingual Areas,Northern,Eastern,2
COSER-4508-01,E1,Interviewer,2248,165,552,84,0.3563167259786476,,,,Vizcaya,Lekeitio (4508),Basque Country,2000,2000-05-06,24.623656272888184,1.2818965911865234,3.130364179611206,3.2407658100128174,3.475093126296997,4.2393670082092285,3.572248935699463,Bilingual Areas,Northern,Eastern,1
COSER-1503-01,E2,Interviewer,179,20,52,1,0.4078212290502793,,,,Córdoba,Aguilar de la Frontera (1503),Andalusia,2011,2011-05-07,1.536961793899536,1.2240362167358398,1.6283150911331177,2.0101821422576904,1.9890739917755127,3.388230562210083,2.373068332672119,Consecutive,Southern,Southern,2
COSER-1503-01,I1,Informant,7406,781,601,1776,0.4264110180934377,Male,68.0,50-70,Córdoba,Aguilar de la Frontera (1503),Andalusia,2011,2011-05-07,1.536961793899536,1.2240362167358398,1.6283150911331177,2.0101821422576904,1.9890739917755127,3.388230562210083,2.373068332672119,Consecutive,Southern,Southern,1
COSER-1503-01,I2,Informant,4178,583,338,1480,0.5746768788894208,Female,60.0,50-70,Córdoba,Aguilar de la Frontera (1503),Andalusia,2011,2011-05-07,1.536961793899536,1.2240362167358398,1.6283150911331177,2.0101821422576904,1.9890739917755127,3.388230562210083,2.373068332672119,Consecutive,Southern,Southern,2
COSER-1503-01,E3,Interviewer,6,0,1,0,0.1666666666666666,,,,Córdoba,Aguilar de la Frontera (1503),Andalusia,2011,2011-05-07,1.536961793899536,1.2240362167358398,1.6283150911331177,2.0101821422576904,1.9890739917755127,3.388230562210083,2.373068332672119,Consecutive,Southern,Southern,3
COSER-1503-01,E1,Interviewer,750,50,82,80,0.2826666666666667,,,,Córdoba,Aguilar de la Frontera (1503),Andalusia,2011,2011-05-07,1.536961793899536,1.2240362167358398,1.6283150911331177,2.0101821422576904,1.9890739917755127,3.388230562210083,2.373068332672119,Consecutive,Southern,Southern,1
COSER-1907-01,E2,Interviewer,82,1,0,0,0.0121951219512195,,,,Guadalajara,Cubillejo del Sitio (Molina de Aragón) (1907),Castile-La Mancha,2001,2001-05-06,0.5055712908506393,1.3266379833221436,2.066537380218506,1.3729379177093506,3.3620049953460693,4.105103969573975,3.273610115051269,Primigenial,Northern,Central-Northern,2
COSER-1907-01,E3,Interviewer,7,0,0,0,0.0,,,,Guadalajara,Cubillejo del Sitio (Molina de Aragón) (1907),Castile-La Mancha,2001,2001-05-06,0.5055712908506393,1.3266379833221436,2.066537380218506,1.3729379177093506,3.3620049953460693,4.105103969573975,3.273610115051269,Primigenial,Northern,Central-Northern,3
COSER-1907-01,E1,Interviewer,1741,95,199,29,0.1855255600229753,,,,Guadalajara,Cubillejo del Sitio (Molina de Aragón) (1907),Castile-La Mancha,2001,2001-05-06,0.5055712908506393,1.3266379833221436,2.066537380218506,1.3729379177093506,3.3620049953460693,4.105103969573975,3.273610115051269,Primigenial,Northern,Central-Northern,1
COSER-1907-01,I1,Informant,4871,321,332,269,0.1892835146787107,Male,79.0,71-85,Guadalajara,Cubillejo del Sitio (Molina de Aragón) (1907),Castile-La Mancha,2001,2001-05-06,0.5055712908506393,1.3266379833221436,2.066537380218506,1.3729379177093506,3.3620049953460693,4.105103969573975,3.273610115051269,Primigenial,Northern,Central-Northern,1
COSER-2627-01,E2,Interviewer,562,51,88,22,0.2864768683274021,,,,León,Santa Colomba de Curueño (2627),Castile and Leon,1991,1991-07-08,2.523728907108307,1.2219752073287964,1.686601996421814,1.4941086769104004,3.097861051559448,3.525337219238281,2.9883501529693604,Primigenial,Northern,Western,2
COSER-2627-01,E3,Interviewer,160,16,24,8,0.3,,,,León,Santa Colomba de Curueño (2627),Castile and Leon,1991,1991-07-08,2.523728907108307,1.2219752073287964,1.686601996421814,1.4941086769104004,3.097861051559448,3.525337219238281,2.9883501529693604,Primigenial,Northern,Western,3
COSER-2627-01,E1,Interviewer,1236,87,208,36,0.267799352750809,,,,León,Santa Colomba de Curueño (2627),Castile and Leon,1991,1991-07-08,2.523728907108307,1.2219752073287964,1.686601996421814,1.4941086769104004,3.097861051559448,3.525337219238281,2.9883501529693604,Primigenial,Northern,Western,1
COSER-2627-01,I1,Informant,6322,592,533,401,0.2413793103448276,Female,79.0,71-85,León,Santa Colomba de Curueño (2627),Castile and Leon,1991,1991-07-08,2.523728907108307,1.2219752073287964,1.686601996421814,1.4941086769104004,3.097861051559448,3.525337219238281,2.9883501529693604,Primigenial,Northern,Western,1
COSER-1234-01,I1,Informant,14183,2086,2368,424,0.3439328773884227,Female,93.0,86+,Cantabria,Pejanda (Polaciones) (1234),Cantabria,2014,2014-10-25,0.5183307826519012,1.227391004562378,1.9289209842681885,1.603101372718811,3.0751073360443115,3.0649142265319824,3.054154634475708,Constitutive,Northern,Central-Northern,1
COSER-1234-01,I3,Informant,24,5,11,0,0.6666666666666666,Male,,,Cantabria,Pejanda (Polaciones) (1234),Cantabria,2014,2014-10-25,0.5183307826519012,1.227391004562378,1.9289209842681885,1.603101372718811,3.0751073360443115,3.0649142265319824,3.054154634475708,Constitutive,Northern,Central-Northern,3
COSER-1234-01,I2,Informant,8774,1025,2295,135,0.3937770686118076,Female,90.0,86+,Cantabria,Pejanda (Polaciones) (1234),Cantabria,2014,2014-10-25,0.5183307826519012,1.227391004562378,1.9289209842681885,1.603101372718811,3.0751073360443115,3.0649142265319824,3.054154634475708,Constitutive,Northern,Central-Northern,2
COSER-1234-01,E3,Interviewer,145,22,43,3,0.4689655172413793,,,,Cantabria,Pejanda (Polaciones) (1234),Cantabria,2014,2014-10-25,0.5183307826519012,1.227391004562378,1.9289209842681885,1.603101372718811,3.0751073360443115,3.0649142265319824,3.054154634475708,Constitutive,Northern,Central-Northern,3
COSER-1234-01,E1,Interviewer,2470,116,528,36,0.2753036437246963,,,,Cantabria,Pejanda (Polaciones) (1234),Cantabria,2014,2014-10-25,0.5183307826519012,1.227391004562378,1.9289209842681885,1.603101372718811,3.0751073360443115,3.0649142265319824,3.054154634475708,Constitutive,Northern,Central-Northern,1
COSER-1102-01,E2,Interviewer,16,5,8,0,0.8125,,,,Cádiz,Algar (1102),Andalusia,2012,2012-09-17,1.0901188850402832,1.2686033248901367,1.0739508867263794,1.518622875213623,2.071159601211548,2.428915977478028,1.5552802085876465,Consecutive,Southern,Southern,2
COSER-1102-01,E1,Interviewer,1779,119,272,46,0.2456436200112422,,,,Cádiz,Algar (1102),Andalusia,2012,2012-09-17,1.0901188850402832,1.2686033248901367,1.0739508867263794,1.518622875213623,2.071159601211548,2.428915977478028,1.5552802085876465,Consecutive,Southern,Southern,1
COSER-1102-01,E3,Interviewer,16,5,6,0,0.6875,,,,Cádiz,Algar (1102),Andalusia,2012,2012-09-17,1.0901188850402832,1.2686033248901367,1.0739508867263794,1.518622875213623,2.071159601211548,2.428915977478028,1.5552802085876465,Consecutive,Southern,Southern,3
COSER-1319-01,E2,Interviewer,129,19,38,15,0.5581395348837209,,,,Castellón,La Vilavella (1319),Valencian Community,2016,2016-10-23,5.649856328964233,1.363050937652588,2.318322896957397,2.2133400440216064,3.260173320770264,3.415200471878052,3.464582681655884,Bilingual Areas,Northern,Eastern,2
COSER-1319-01,E5,Interviewer,20,10,9,0,0.95,,,,Castellón,La Vilavella (1319),Valencian Community,2016,2016-10-23,5.649856328964233,1.363050937652588,2.318322896957397,2.2133400440216064,3.260173320770264,3.415200471878052,3.464582681655884,Bilingual Areas,Northern,Eastern,5
COSER-1319-01,E4,Interviewer,100,30,25,9,0.64,,,,Castellón,La Vilavella (1319),Valencian Community,2016,2016-10-23,5.649856328964233,1.363050937652588,2.318322896957397,2.2133400440216064,3.260173320770264,3.415200471878052,3.464582681655884,Bilingual Areas,Northern,Eastern,4
COSER-1319-01,I2,Informant,164,54,35,23,0.6829268292682927,Female,,,Castellón,La Vilavella (1319),Valencian Community,2016,2016-10-23,5.649856328964233,1.363050937652588,2.318322896957397,2.2133400440216064,3.260173320770264,3.415200471878052,3.464582681655884,Bilingual Areas,Northern,Eastern,2
COSER-1319-01,E3,Interviewer,59,23,22,0,0.7627118644067796,,,,Castellón,La Vilavella (1319),Valencian Community,2016,2016-10-23,5.649856328964233,1.363050937652588,2.318322896957397,2.2133400440216064,3.260173320770264,3.415200471878052,3.464582681655884,Bilingual Areas,Northern,Eastern,3
COSER-1319-01,E1,Interviewer,514,95,115,59,0.5233463035019456,,,,Castellón,La Vilavella (1319),Valencian Community,2016,2016-10-23,5.649856328964233,1.363050937652588,2.318322896957397,2.2133400440216064,3.260173320770264,3.415200471878052,3.464582681655884,Bilingual Areas,Northern,Eastern,1
COSER-1319-01,I1,Informant,4887,526,382,2079,0.6112134233681195,Female,94.0,86+,Castellón,La Vilavella (1319),Valencian Community,2016,2016-10-23,5.649856328964233,1.363050937652588,2.318322896957397,2.2133400440216064,3.260173320770264,3.415200471878052,3.464582681655884,Bilingual Areas,Northern,Eastern,1
COSER-4504-02,E2,Interviewer,199,16,53,0,0.3467336683417085,,,,Vizcaya,Errigoiti (4504),Basque Country,2000,2000-05-07,4.548906087875366,1.3157864809036257,2.537266731262207,1.968759298324585,3.132604122161865,2.934086561203003,3.5718514919281006,Bilingual Areas,Northern,Eastern,2
COSER-4504-02,E1,Interviewer,1344,55,184,22,0.1941964285714285,,,,Vizcaya,Errigoiti (4504),Basque Country,2000,2000-05-07,4.548906087875366,1.3157864809036257,2.537266731262207,1.968759298324585,3.132604122161865,2.934086561203003,3.5718514919281006,Bilingual Areas,Northern,Eastern,1
COSER-4504-02,E3,Interviewer,54,6,4,0,0.1851851851851851,,,,Vizcaya,Errigoiti (4504),Basque Country,2000,2000-05-07,4.548906087875366,1.3157864809036257,2.537266731262207,1.968759298324585,3.132604122161865,2.934086561203003,3.5718514919281006,Bilingual Areas,Northern,Eastern,3
COSER-1902-02,E2,Interviewer,790,55,236,12,0.3835443037974683,,,,Guadalajara,Canredondo (1902),Castile-La Mancha,2003,2003-05-10,10.68894386291504,1.3232508897781372,1.6754249334335327,1.5714144706726074,2.7213869094848637,3.3668696880340576,3.068530559539795,Primigenial,Northern,Central-Northern,2
COSER-1902-02,E1,Interviewer,1739,71,396,14,0.2765957446808511,,,,Guadalajara,Canredondo (1902),Castile-La Mancha,2003,2003-05-10,10.68894386291504,1.3232508897781372,1.6754249334335327,1.5714144706726074,2.7213869094848637,3.3668696880340576,3.068530559539795,Primigenial,Northern,Central-Northern,1
COSER-1902-02,I2,Informant,1069,78,320,82,0.4490177736202058,Female,65.0,50-70,Guadalajara,Canredondo (1902),Castile-La Mancha,2003,2003-05-10,10.68894386291504,1.3232508897781372,1.6754249334335327,1.5714144706726074,2.7213869094848637,3.3668696880340576,3.068530559539795,Primigenial,Northern,Central-Northern,2
COSER-1902-02,I1,Informant,11134,865,1167,554,0.2322615412250763,Female,65.0,50-70,Guadalajara,Canredondo (1902),Castile-La Mancha,2003,2003-05-10,10.68894386291504,1.3232508897781372,1.6754249334335327,1.5714144706726074,2.7213869094848637,3.3668696880340576,3.068530559539795,Primigenial,Northern,Central-Northern,1
COSER-3806-01,E2,Interviewer,337,36,51,8,0.2818991097922849,,,,Sevilla,Almadén de la Plata (3806),Andalusia,2012,2012-04-21,3.783634305000305,1.2473657131195068,1.873465061187744,1.7815001010894775,1.981334924697876,2.769815683364868,2.524228096008301,Consecutive,Southern,Southern,2
COSER-3806-01,I1,Informant,13206,2712,1208,2165,0.4607754051188854,Female,84.0,71-85,Sevilla,Almadén de la Plata (3806),Andalusia,2012,2012-04-21,3.783634305000305,1.2473657131195068,1.873465061187744,1.7815001010894775,1.981334924697876,2.769815683364868,2.524228096008301,Consecutive,Southern,Southern,1
COSER-3806-01,I2,Informant,361,91,63,15,0.4681440443213296,Female,78.0,71-85,Sevilla,Almadén de la Plata (3806),Andalusia,2012,2012-04-21,3.783634305000305,1.2473657131195068,1.873465061187744,1.7815001010894775,1.981334924697876,2.769815683364868,2.524228096008301,Consecutive,Southern,Southern,2
COSER-3806-01,E3,Interviewer,842,46,106,16,0.1995249406175772,,,,Sevilla,Almadén de la Plata (3806),Andalusia,2012,2012-04-21,3.783634305000305,1.2473657131195068,1.873465061187744,1.7815001010894775,1.981334924697876,2.769815683364868,2.524228096008301,Consecutive,Southern,Southern,3
COSER-3806-01,E1,Interviewer,240,35,43,12,0.375,,,,Sevilla,Almadén de la Plata (3806),Andalusia,2012,2012-04-21,3.783634305000305,1.2473657131195068,1.873465061187744,1.7815001010894775,1.981334924697876,2.769815683364868,2.524228096008301,Consecutive,Southern,Southern,1
COSER-1232-01,E2,Interviewer,703,41,101,8,0.2133712660028449,,,,Cantabria,Vega de Pas (1232),Cantabria,1993,1993-07-05,-5.762991905212402,1.219197154045105,1.2195346355438232,1.526321291923523,1.59375262260437,2.667640209197998,2.013790369033813,Constitutive,Northern,Central-Northern,2
COSER-1232-01,I1,Informant,1022,144,148,18,0.3033268101761252,Male,63.0,50-70,Cantabria,Vega de Pas (1232),Cantabria,1993,1993-07-05,-5.762991905212402,1.219197154045105,1.2195346355438232,1.526321291923523,1.59375262260437,2.667640209197998,2.013790369033813,Constitutive,Northern,Central-Northern,1
COSER-1232-01,I2,Informant,7290,965,642,161,0.2425240054869684,Male,64.0,50-70,Cantabria,Vega de Pas (1232),Cantabria,1993,1993-07-05,-5.762991905212402,1.219197154045105,1.2195346355438232,1.526321291923523,1.59375262260437,2.667640209197998,2.013790369033813,Constitutive,Northern,Central-Northern,2
COSER-1232-01,E3,Interviewer,76,4,14,1,0.25,,,,Cantabria,Vega de Pas (1232),Cantabria,1993,1993-07-05,-5.762991905212402,1.219197154045105,1.2195346355438232,1.526321291923523,1.59375262260437,2.667640209197998,2.013790369033813,Constitutive,Northern,Central-Northern,3
COSER-1232-01,E1,Interviewer,309,11,28,0,0.1262135922330097,,,,Cantabria,Vega de Pas (1232),Cantabria,1993,1993-07-05,-5.762991905212402,1.219197154045105,1.2195346355438232,1.526321291923523,1.59375262260437,2.667640209197998,2.013790369033813,Constitutive,Northern,Central-Northern,1
